Location Code	Location Name	Country Code	Country Name
737726	Castleford	GB	United Kingdom
737727	Glasshoughton	GB	United Kingdom
737728	Whitwood	GB	United Kingdom
737729	Whitwood Mere	GB	United Kingdom
737730	Hyde	GB	United Kingdom
737731	Gee Cross	GB	United Kingdom
737732	Hattersley	GB	United Kingdom
737733	Prestbury	GB	United Kingdom
737774	Guisborough	GB	United Kingdom
737775	Market Deeping	GB	United Kingdom
737776	West Deeping	GB	United Kingdom
737777	Newmarket	GB	United Kingdom
737778	All Saints	GB	United Kingdom
737779	Exning	GB	United Kingdom
737780	Severals	GB	United Kingdom
737781	St Mary's	GB	United Kingdom
737782	Woodditton	GB	United Kingdom
737783	Rugby	GB	United Kingdom
737784	Benn	GB	United Kingdom
737785	Cawston	GB	United Kingdom
737786	Brownsover	GB	United Kingdom
737787	Hillmorton	GB	United Kingdom
737788	Newton	GB	United Kingdom
737789	Overslade	GB	United Kingdom
737790	Armagh	GB	United Kingdom
737791	Tassagh	GB	United Kingdom
737792	Ardress	GB	United Kingdom
737793	Kilwinning	GB	United Kingdom
737794	Blacklands	GB	United Kingdom
737795	Central and North	GB	United Kingdom
737796	Dalgarven	GB	United Kingdom
737797	Pennyburn	GB	United Kingdom
737798	Whitehirst Park and Woodside	GB	United Kingdom
737799	North Queensferry	GB	United Kingdom
737800	La Bisbal d'Emporda	GB	United Kingdom
737801	Thurso	GB	United Kingdom
737802	Thurso City Center	GB	United Kingdom
737803	Burnside	GB	United Kingdom
737804	Mt Vernon	GB	United Kingdom
737805	Oldfield	GB	United Kingdom
737806	Tomintoul	GB	United Kingdom
737831	Other	GB	United Kingdom
737832	Southend-on-Sea	GB	United Kingdom
737833	Waltham Abbey	GB	United Kingdom
737834	Lymm	GB	United Kingdom
738687	Glenridding	GB	United Kingdom
739017	Helensburgh	GB	United Kingdom
739018	Other	GB	United Kingdom
739019	Studley	GB	United Kingdom
739020	Wellesbourne	GB	United Kingdom
739050	Other	GB	United Kingdom
739051	East Sussex	GB	United Kingdom
739052	Rye	GB	United Kingdom
739053	Camber	GB	United Kingdom
739054	Winchelsea	GB	United Kingdom
739055	Icklesham	GB	United Kingdom
739056	Broad Street	GB	United Kingdom
739057	The Hammonds	GB	United Kingdom
739058	Playden	GB	United Kingdom
739059	Rye Foreign	GB	United Kingdom
739060	Peasmarsh	GB	United Kingdom
739061	Iden	GB	United Kingdom
739512	Woolacombe	GB	United Kingdom
739513	Mortehoe	GB	United Kingdom
739514	Trimstone	GB	United Kingdom
739515	Bradwell	GB	United Kingdom
739516	Inverary	GB	United Kingdom
739535	Lossiemouth	GB	United Kingdom
739536	Callander	GB	United Kingdom
739537	Callander Town Center	GB	United Kingdom
739538	Kilmahog	GB	United Kingdom
739539	Anie	GB	United Kingdom
739927	Belleeks	GB	United Kingdom
739928	Crossmaglen	GB	United Kingdom
739963	Conwy Town Center	GB	United Kingdom
739964	Deganwy	GB	United Kingdom
739965	Gyffin	GB	United Kingdom
739966	Whinacres	GB	United Kingdom
739967	Baclaw	GB	United Kingdom
739968	Ty'n-y-groes	GB	United Kingdom
739969	Rowen	GB	United Kingdom
739970	Caerhun	GB	United Kingdom
740026	Huntingdon	GB	United Kingdom
740027	Godmanchester	GB	United Kingdom
740028	Huntingdon East	GB	United Kingdom
740029	St Neots Eaton Socon	GB	United Kingdom
740030	Buckden	GB	United Kingdom
740031	Earith	GB	United Kingdom
740032	Huntingdon West	GB	United Kingdom
740033	The Hemingfords	GB	United Kingdom
740034	Brampton	GB	United Kingdom
740044	Kyle of Lochalsh Town Center	GB	United Kingdom
740045	Erbusaig	GB	United Kingdom
740046	Drumbuie	GB	United Kingdom
740047	Balmacara	GB	United Kingdom
740147	Thaxted	GB	United Kingdom
740153	Ware	GB	United Kingdom
742047	Ballygally	GB	United Kingdom
742048	Milltown	GB	United Kingdom
742049	Kinlochard	GB	United Kingdom
742059	Abington	GB	United Kingdom
742060	Fleet	GB	United Kingdom
742061	Church Crookham	GB	United Kingdom
742062	Fleet Central	GB	United Kingdom
742063	Fleet East	GB	United Kingdom
742064	Fleet West	GB	United Kingdom
742229	Gairloch	GB	United Kingdom
742230	Shieldaig	GB	United Kingdom
742231	Cumbernauld	GB	United Kingdom
742232	Cumbernauld North	GB	United Kingdom
742476	Grangemouth	GB	United Kingdom
742477	Northwich	GB	United Kingdom
742478	Hartford and Greenbank	GB	United Kingdom
742479	Leftwich	GB	United Kingdom
742480	Rudheath	GB	United Kingdom
742481	Winnington	GB	United Kingdom
742482	Scotch Corner	GB	United Kingdom
742483	Middleton Tyas	GB	United Kingdom
742592	Hamilton	GB	United Kingdom
742670	Carnoustie	GB	United Kingdom
742672	Aboyne	GB	United Kingdom
742673	Dess	GB	United Kingdom
742674	Rosehill	GB	United Kingdom
742675	Blairgowrie Town Center	GB	United Kingdom
742676	Rattray	GB	United Kingdom
742677	Achalader	GB	United Kingdom
742678	Kirkton of Lethendy	GB	United Kingdom
742679	Bridge of Cally	GB	United Kingdom
742680	Carsie	GB	United Kingdom
742681	Rosemount	GB	United Kingdom
742684	Invergarry	GB	United Kingdom
742685	Laggan	GB	United Kingdom
742686	Drumnadrochit Town Center	GB	United Kingdom
742687	Lewiston	GB	United Kingdom
742688	Achmony	GB	United Kingdom
742689	Milton	GB	United Kingdom
742690	Gartally	GB	United Kingdom
742691	Balnain	GB	United Kingdom
742692	Bearnock	GB	United Kingdom
742693	Abriachan	GB	United Kingdom
742694	Strone	GB	United Kingdom
742695	Kilchrenan	GB	United Kingdom
742696	Achachenna	GB	United Kingdom
742697	Taychreggan	GB	United Kingdom
742698	Ardanaiseig	GB	United Kingdom
742699	Alford	GB	United Kingdom
742700	Whitchurch	GB	United Kingdom
742701	Hastings	GB	United Kingdom
742702	Ashdown	GB	United Kingdom
742703	Baird	GB	United Kingdom
742704	Braybrooke	GB	United Kingdom
742705	Castle	GB	United Kingdom
742706	Central St Leonards	GB	United Kingdom
742707	Gensing	GB	United Kingdom
742708	Maze Hill	GB	United Kingdom
742709	Old Hastings	GB	United Kingdom
742710	Tressell	GB	United Kingdom
742711	West St Leonards	GB	United Kingdom
742712	Ore	GB	United Kingdom
742713	St Helens	GB	United Kingdom
742714	Conquest	GB	United Kingdom
742715	Silverhill	GB	United Kingdom
742800	Newburgh	GB	United Kingdom
742801	Lindifferon	GB	United Kingdom
742985	Dartmoor National Park	GB	United Kingdom
742993	Antrim	GB	United Kingdom
743367	Appin	GB	United Kingdom
743888	Burton Upon Trent	GB	United Kingdom
743889	Branston	GB	United Kingdom
743890	Burton	GB	United Kingdom
743891	Rolleston on Dove	GB	United Kingdom
743892	Stretton	GB	United Kingdom
743893	Town	GB	United Kingdom
743894	Tatenhill	GB	United Kingdom
743895	Horninglow	GB	United Kingdom
743896	Shobnall	GB	United Kingdom
743897	Crick	GB	United Kingdom
743898	Braintree	GB	United Kingdom
743899	Bocking Blackwater	GB	United Kingdom
743900	Halstead St Andrew's	GB	United Kingdom
743901	Halstead Trinity	GB	United Kingdom
743902	Notley Green	GB	United Kingdom
743903	Braintree Central	GB	United Kingdom
743904	Sandy	GB	United Kingdom
743905	Motherwell	GB	United Kingdom
743906	Motherwell South East	GB	United Kingdom
743907	Motherwell West	GB	United Kingdom
743908	Motherwell North	GB	United Kingdom
743909	Glenrothes	GB	United Kingdom
743910	Pontypool	GB	United Kingdom
743911	Pontnewynydd	GB	United Kingdom
743912	Wainfelin	GB	United Kingdom
744623	Carrickfergus	GB	United Kingdom
744693	Tobermory	GB	United Kingdom
744694	Ardnacross Farm	GB	United Kingdom
744695	Dervaig	GB	United Kingdom
744696	Glengorm	GB	United Kingdom
744900	Clacton on Sea	GB	United Kingdom
744901	Alton Park	GB	United Kingdom
744902	Bockings Elm	GB	United Kingdom
744903	Golf Green	GB	United Kingdom
744904	Haven	GB	United Kingdom
744905	Pier	GB	United Kingdom
744906	St Bartholomews	GB	United Kingdom
744907	St James	GB	United Kingdom
744908	St Johns	GB	United Kingdom
744909	St Pauls	GB	United Kingdom
744910	Banff	GB	United Kingdom
744911	Inverboyndie	GB	United Kingdom
745514	Broxbourne	GB	United Kingdom
745515	Cheshunt North	GB	United Kingdom
745516	Hoddesdon North	GB	United Kingdom
745517	Wormley and Turnford	GB	United Kingdom
746750	Aberaeron Town Center	GB	United Kingdom
746751	Oakford	GB	United Kingdom
746752	Llanarth	GB	United Kingdom
746753	Gilfachrheda	GB	United Kingdom
746754	New Quay	GB	United Kingdom
746755	Maen-y-groes	GB	United Kingdom
746756	Synod Inn	GB	United Kingdom
746757	Nanternis	GB	United Kingdom
746758	Blaencelyn	GB	United Kingdom
746759	Mydroilyn	GB	United Kingdom
746760	Cross Inn	GB	United Kingdom
746761	Llwyncelyn	GB	United Kingdom
746762	Abercraf	GB	United Kingdom
746763	Aberdare	GB	United Kingdom
746764	Aberdare East	GB	United Kingdom
746765	Aberdare West	GB	United Kingdom
746766	Aberdour	GB	United Kingdom
746767	Aberdyfi	GB	United Kingdom
746768	Aberfeldy Town Center	GB	United Kingdom
746769	Gatehouse	GB	United Kingdom
746770	Weem	GB	United Kingdom
746771	Camserney	GB	United Kingdom
746772	Coshieville	GB	United Kingdom
746773	Glengoulandie	GB	United Kingdom
746774	Abergavenny Town Center	GB	United Kingdom
746775	Ysbytty Fields	GB	United Kingdom
746776	Llanfoist	GB	United Kingdom
746777	Llanwenarth	GB	United Kingdom
746778	Old Raglan	GB	United Kingdom
746779	Beili-glas	GB	United Kingdom
746780	Clytha	GB	United Kingdom
746781	Brynygwenin	GB	United Kingdom
746782	Llanvihangel Crucorney	GB	United Kingdom
746783	Pandy	GB	United Kingdom
746784	Forest Coal Pit	GB	United Kingdom
746785	Llanddewi Skirrid	GB	United Kingdom
746786	Abergele	GB	United Kingdom
746787	St George	GB	United Kingdom
746788	Towyn	GB	United Kingdom
746789	Llanddulas	GB	United Kingdom
746790	Rhyd-y-foel	GB	United Kingdom
746791	Betws-yn-Rhos	GB	United Kingdom
746792	Kinmel Bay	GB	United Kingdom
746793	Pensarn	GB	United Kingdom
746794	Aberlady	GB	United Kingdom
746795	Aberlour	GB	United Kingdom
746796	Archiestown	GB	United Kingdom
746797	Cardow	GB	United Kingdom
746798	Aberporth	GB	United Kingdom
746799	Aberystwyth	GB	United Kingdom
746800	Penyranchor	GB	United Kingdom
746801	Penparcau	GB	United Kingdom
746802	Rhydyfelin	GB	United Kingdom
746803	Aberystwyth City Center	GB	United Kingdom
746804	Llanbadarn Fawr	GB	United Kingdom
746805	Clarach	GB	United Kingdom
746806	Lovesgrove	GB	United Kingdom
746807	Llanfarian	GB	United Kingdom
746808	Chancery	GB	United Kingdom
746809	Gogledd North	GB	United Kingdom
746818	Acton Turville	GB	United Kingdom
746836	Aghadowey	GB	United Kingdom
746837	Agivey	GB	United Kingdom
746857	Albrighton	GB	United Kingdom
746859	Aldeburgh	GB	United Kingdom
746860	Aldergrove	GB	United Kingdom
746861	Aldershot	GB	United Kingdom
746862	Aldwark	GB	United Kingdom
746870	Almondsbury	GB	United Kingdom
746876	Alsager	GB	United Kingdom
746879	Alston Town Center	GB	United Kingdom
746880	Wanwood Hill	GB	United Kingdom
746881	Townfoot	GB	United Kingdom
746882	Bayles	GB	United Kingdom
746883	Nenthall	GB	United Kingdom
746884	Nenthead	GB	United Kingdom
746885	Garrigill	GB	United Kingdom
746909	Alton	GB	United Kingdom
746910	Alton Westbrooke	GB	United Kingdom
746911	Holybourne	GB	United Kingdom
746914	Alveston	GB	United Kingdom
746918	Amlwch	GB	United Kingdom
746919	Bull Bay	GB	United Kingdom
746924	Andover	GB	United Kingdom
746925	Amport	GB	United Kingdom
746926	St Mary's	GB	United Kingdom
746927	Winton	GB	United Kingdom
746928	Harroway	GB	United Kingdom
746929	Kingsway Gardens	GB	United Kingdom
746933	Angmering	GB	United Kingdom
746934	Patching	GB	United Kingdom
746935	Findon	GB	United Kingdom
746949	Annahilt	GB	United Kingdom
746951	Anstruther	GB	United Kingdom
746957	Appleby Magna	GB	United Kingdom
746958	Ardeonaig	GB	United Kingdom
746959	Lawers	GB	United Kingdom
746960	Ardfern	GB	United Kingdom
746961	Craobh Haven	GB	United Kingdom
746962	Arisaig	GB	United Kingdom
746963	Druimindarroch	GB	United Kingdom
746965	Arnside	GB	United Kingdom
746988	Ashbourne	GB	United Kingdom
746989	Ashbourne South	GB	United Kingdom
746990	Market Place	GB	United Kingdom
746991	Sandybrook	GB	United Kingdom
746992	Mapleton	GB	United Kingdom
746993	Swinscoe	GB	United Kingdom
746994	Hanging Bridge	GB	United Kingdom
746995	Clifton	GB	United Kingdom
746996	Bradley	GB	United Kingdom
746997	Offcote	GB	United Kingdom
746998	Stanton	GB	United Kingdom
746999	Ashby de la Zouch	GB	United Kingdom
747000	Ashby Willesley	GB	United Kingdom
747001	Ashby Woulds	GB	United Kingdom
747002	Ashby Money Hill	GB	United Kingdom
747003	Ashby Saint Ledgers	GB	United Kingdom
747004	Ashington	GB	United Kingdom
747005	Hirst	GB	United Kingdom
747006	Bothal	GB	United Kingdom
747007	Ashton under Lyne	GB	United Kingdom
747008	St Peter's	GB	United Kingdom
747009	Aston	GB	United Kingdom
747010	Atherstone Central	GB	United Kingdom
747011	Atherstone North	GB	United Kingdom
747012	Atherstone South	GB	United Kingdom
747022	Attleborough	GB	United Kingdom
747023	Attleborough Burgh & Haverscroft	GB	United Kingdom
747024	Attleborough Queens & Besthorpe	GB	United Kingdom
747030	Auchinleck	GB	United Kingdom
747037	Auldgirth	GB	United Kingdom
747039	Aultbea	GB	United Kingdom
747040	Melton	GB	United Kingdom
747045	Aylmerton	GB	United Kingdom
747057	Bacton	GB	United Kingdom
747058	Broomholm	GB	United Kingdom
747059	Keswick	GB	United Kingdom
747274	Bakewell Town Center	GB	United Kingdom
747275	Ashford in the Water	GB	United Kingdom
747276	Over Haddon	GB	United Kingdom
747277	Youlgreave	GB	United Kingdom
747278	Alport	GB	United Kingdom
747279	Bala	GB	United Kingdom
747280	Fron-goch	GB	United Kingdom
747281	Cefn-ddwysarn	GB	United Kingdom
747285	Balcombe	GB	United Kingdom
747287	Baldock	GB	United Kingdom
747290	Ballinluig	GB	United Kingdom
747291	Logierail	GB	United Kingdom
747292	Ballydrain	GB	United Kingdom
747293	Ballymena City Center	GB	United Kingdom
747294	Ahoghill	GB	United Kingdom
747295	Cullybackey	GB	United Kingdom
747296	Quarrytown	GB	United Kingdom
747297	Kells	GB	United Kingdom
747298	The Sheddings	GB	United Kingdom
747299	Deerfin	GB	United Kingdom
747300	Balmaha	GB	United Kingdom
747301	Milton of Buchanan	GB	United Kingdom
747302	Balmedie	GB	United Kingdom
747303	Balquhidder	GB	United Kingdom
747306	Bamburgh	GB	United Kingdom
747307	Waren Mill	GB	United Kingdom
747308	Bampton	GB	United Kingdom
747309	Bangor Northern Ireland	GB	United Kingdom
747310	Bangor	GB	United Kingdom
747311	Ballyleidy	GB	United Kingdom
747312	Bangor Wales	GB	United Kingdom
747315	Banknock	GB	United Kingdom
747319	Bapchild	GB	United Kingdom
747320	Barbon	GB	United Kingdom
747322	Bardwell	GB	United Kingdom
747325	Barmouth Town Center	GB	United Kingdom
747326	Caerdeon	GB	United Kingdom
747327	Llanaber	GB	United Kingdom
747328	Cutiau	GB	United Kingdom
747329	Barnard Castle Town Center	GB	United Kingdom
747330	Stainton Grove	GB	United Kingdom
747331	Stainton	GB	United Kingdom
747332	Marwood	GB	United Kingdom
747333	Whorlton	GB	United Kingdom
747334	Greta Bridge	GB	United Kingdom
747335	Wycliffe	GB	United Kingdom
747336	Bowes	GB	United Kingdom
747337	Central	GB	United Kingdom
747338	Barrow Island	GB	United Kingdom
747339	Dalton South	GB	United Kingdom
747340	Hawcoat	GB	United Kingdom
747341	Hindpool	GB	United Kingdom
747342	Newbarns	GB	United Kingdom
747343	Parkside	GB	United Kingdom
747344	Roose	GB	United Kingdom
747345	Ormsgill	GB	United Kingdom
747346	Vickerstown	GB	United Kingdom
747350	Barton under Needwood	GB	United Kingdom
747356	Baslow	GB	United Kingdom
747357	Pillsley	GB	United Kingdom
747362	Batley	GB	United Kingdom
747363	Batley East	GB	United Kingdom
747364	Healey	GB	United Kingdom
747383	Beauly	GB	United Kingdom
747384	Kiltarlity	GB	United Kingdom
747385	Tomnacross	GB	United Kingdom
747390	Bedale	GB	United Kingdom
747391	Leeming Bar	GB	United Kingdom
747392	Little Holtby	GB	United Kingdom
747393	Kirkbridge	GB	United Kingdom
747396	Beddgelert Town Center	GB	United Kingdom
747397	Beddgelert Campsite	GB	United Kingdom
747398	Ffridd Uchaf	GB	United Kingdom
747399	Rhyd-Ddu	GB	United Kingdom
747400	Nant Gwynant	GB	United Kingdom
747401	Plas Gwynant	GB	United Kingdom
747402	Croesor	GB	United Kingdom
747403	Nantmor	GB	United Kingdom
747404	Beechamwell	GB	United Kingdom
747412	Beeston	GB	United Kingdom
747413	Begelly	GB	United Kingdom
747421	Belton	GB	United Kingdom
747431	Berkeley	GB	United Kingdom
747432	Berkhamsted	GB	United Kingdom
747433	Berkhamsted Castle	GB	United Kingdom
747434	Berkhamsted East	GB	United Kingdom
747435	Berkswell	GB	United Kingdom
747459	Berwick-Upon-Tweed	GB	United Kingdom
747460	Berwick East	GB	United Kingdom
747461	Berwick West with Ord	GB	United Kingdom
747462	Berwick North	GB	United Kingdom
747463	Marshall Meadows	GB	United Kingdom
747464	Cheswick	GB	United Kingdom
747465	Scremerston	GB	United Kingdom
747469	Betchworth	GB	United Kingdom
747470	Betws-y-coed	GB	United Kingdom
747471	Pentre Du	GB	United Kingdom
747472	Rhydlanfair	GB	United Kingdom
747474	Bewdley	GB	United Kingdom
747480	Bicester Town	GB	United Kingdom
747481	Bicester North	GB	United Kingdom
747482	Highfield	GB	United Kingdom
747483	Bidford	GB	United Kingdom
747484	Appledore	GB	United Kingdom
747485	Bideford North	GB	United Kingdom
747486	Northam	GB	United Kingdom
747487	Orchard Hill	GB	United Kingdom
747488	Westward Ho	GB	United Kingdom
747497	Binfield	GB	United Kingdom
747499	Bingley	GB	United Kingdom
747504	Birdlip	GB	United Kingdom
747522	Bishop Auckland	GB	United Kingdom
747523	Bishopton	GB	United Kingdom
747540	Blackwood	GB	United Kingdom
747541	Blaenau-Ffestiniog	GB	United Kingdom
747542	Ffestiniog	GB	United Kingdom
747543	Tanygrisiau	GB	United Kingdom
747553	Blair Atholl	GB	United Kingdom
747554	Aidclune	GB	United Kingdom
747555	Bruar	GB	United Kingdom
747556	Blandford Forum	GB	United Kingdom
747557	Blandford Old Town	GB	United Kingdom
747569	Bledington	GB	United Kingdom
747572	Bletchingdon	GB	United Kingdom
747573	Blockley	GB	United Kingdom
747575	Boat of Garten	GB	United Kingdom
747585	Bodmin City Center	GB	United Kingdom
747586	Kirland	GB	United Kingdom
747587	Tregullon	GB	United Kingdom
747588	Fletchersbridge	GB	United Kingdom
747589	Clerkenwater	GB	United Kingdom
747590	Nanstallon	GB	United Kingdom
747591	Millpool	GB	United Kingdom
747592	Blisland	GB	United Kingdom
747593	Tredethy	GB	United Kingdom
747594	Maidenwell	GB	United Kingdom
747595	Bognor Regis	GB	United Kingdom
747596	Bersted	GB	United Kingdom
747597	East Preston	GB	United Kingdom
747598	Felpham West	GB	United Kingdom
747599	Hotham	GB	United Kingdom
747600	Marine	GB	United Kingdom
747601	Middleton-on-Sea	GB	United Kingdom
747602	Orchard	GB	United Kingdom
747603	Aldwick	GB	United Kingdom
747604	Pagham	GB	United Kingdom
747612	Bolney	GB	United Kingdom
747613	Hickstead	GB	United Kingdom
747617	Bonar Bridge	GB	United Kingdom
747626	Botley	GB	United Kingdom
747629	Bourne	GB	United Kingdom
747630	Bourne East	GB	United Kingdom
747631	Bourne West	GB	United Kingdom
747632	Bourton on the Water	GB	United Kingdom
747634	Bovey Tracey	GB	United Kingdom
747635	Bow Street	GB	United Kingdom
747637	Brackley	GB	United Kingdom
747638	Brackley South	GB	United Kingdom
747639	Brackley East	GB	United Kingdom
747640	Bradford on Avon	GB	United Kingdom
747641	Bradford-on-Avon North	GB	United Kingdom
747642	Bradford-on-Avon South	GB	United Kingdom
747657	Braunton	GB	United Kingdom
747658	Wrafton	GB	United Kingdom
747659	Saunton	GB	United Kingdom
747660	Heanton	GB	United Kingdom
747661	Brechin	GB	United Kingdom
747674	Brent Knoll	GB	United Kingdom
747675	Edingworth	GB	United Kingdom
747677	Brewood	GB	United Kingdom
747680	Bridge of Orchy	GB	United Kingdom
747681	Arrivain	GB	United Kingdom
747682	Bridgend of Lintrathen	GB	United Kingdom
747683	Bridgnorth Town Center	GB	United Kingdom
747684	Broseley	GB	United Kingdom
747685	Highley	GB	United Kingdom
747686	Worfield	GB	United Kingdom
747687	Morville	GB	United Kingdom
747688	Harpswood	GB	United Kingdom
747689	Oldbury	GB	United Kingdom
747690	Astbury	GB	United Kingdom
747691	Chelmarsh	GB	United Kingdom
747692	Middleton Scriven	GB	United Kingdom
747693	Wootton	GB	United Kingdom
747694	Bridgwater	GB	United Kingdom
747695	Bridgwater Westover	GB	United Kingdom
747696	Puriton and Woolavington	GB	United Kingdom
747697	West Polden	GB	United Kingdom
747698	East Bower	GB	United Kingdom
747699	Huntworth	GB	United Kingdom
747700	Chilton Trinity	GB	United Kingdom
747701	Cannington	GB	United Kingdom
747702	Eastover	GB	United Kingdom
747703	Hamp	GB	United Kingdom
747704	Victoria	GB	United Kingdom
747705	Wembdon	GB	United Kingdom
747706	Bridlington South	GB	United Kingdom
747707	Bridlington North	GB	United Kingdom
747708	Bridlington Central	GB	United Kingdom
747709	Bridport	GB	United Kingdom
747710	Bridport South	GB	United Kingdom
747711	Eype	GB	United Kingdom
747712	Watton	GB	United Kingdom
747713	Symondsbury	GB	United Kingdom
747714	Shipton Gorge	GB	United Kingdom
747715	Loders Cross	GB	United Kingdom
747716	Uploders	GB	United Kingdom
747717	Loders	GB	United Kingdom
747720	Brigg	GB	United Kingdom
747721	Brighouse	GB	United Kingdom
747728	Brixham City Center	GB	United Kingdom
747729	Berry Head	GB	United Kingdom
747730	Galmpton	GB	United Kingdom
747731	Broadstairs	GB	United Kingdom
747732	Brockworth	GB	United Kingdom
747737	Brodick	GB	United Kingdom
747738	Brome	GB	United Kingdom
747739	Palgrave	GB	United Kingdom
747740	Bromley Cross	GB	United Kingdom
747741	Bromyard	GB	United Kingdom
747742	Bredenbury	GB	United Kingdom
747743	Brough Town Center	GB	United Kingdom
747744	North Stainmore	GB	United Kingdom
747745	Church Brough	GB	United Kingdom
747746	Little Musgrave	GB	United Kingdom
747747	Soulby	GB	United Kingdom
747748	Winton	GB	United Kingdom
747749	Kirkby Stephen	GB	United Kingdom
747750	Nateby	GB	United Kingdom
747751	Ravenstonedale	GB	United Kingdom
747752	Newbiggin-on-Lune	GB	United Kingdom
747753	Barras	GB	United Kingdom
747754	Hartley	GB	United Kingdom
747755	Broughton Astley	GB	United Kingdom
747769	Buckden	GB	United Kingdom
747772	Buckfastleigh	GB	United Kingdom
747773	Buckfast	GB	United Kingdom
747774	Bude City Center	GB	United Kingdom
747775	Stratton	GB	United Kingdom
747776	Ivyleaf Hill	GB	United Kingdom
747777	Maer	GB	United Kingdom
747778	Stibb	GB	United Kingdom
747779	Woodford	GB	United Kingdom
747780	Grimscott	GB	United Kingdom
747781	Widemouth Bay	GB	United Kingdom
747782	Week Orchard	GB	United Kingdom
747783	Gooseham	GB	United Kingdom
747784	Morwenstow	GB	United Kingdom
747785	Kilkhampton	GB	United Kingdom
747786	Marhamchurch	GB	United Kingdom
747787	Poundstock	GB	United Kingdom
747788	Thurdon	GB	United Kingdom
747790	Builth Wells	GB	United Kingdom
747791	Llanelwedd	GB	United Kingdom
747830	Burley	GB	United Kingdom
747831	Burnhouse	GB	United Kingdom
747832	Burnsall	GB	United Kingdom
747833	Burntisland	GB	United Kingdom
747834	Burpham	GB	United Kingdom
747835	Burray Village	GB	United Kingdom
747838	Bury Saint Edmunds	GB	United Kingdom
747839	Elmswell and Norton	GB	United Kingdom
747840	Thurston and Hessett	GB	United Kingdom
747841	Abbeygate	GB	United Kingdom
747842	Eastgate	GB	United Kingdom
747843	Fornham	GB	United Kingdom
747844	Great Barton	GB	United Kingdom
747845	Moreton Hall	GB	United Kingdom
747846	Northgate	GB	United Kingdom
747847	Stanton	GB	United Kingdom
747848	Westgate	GB	United Kingdom
747849	Risbygate	GB	United Kingdom
747850	Horringer	GB	United Kingdom
747851	Timworth Green	GB	United Kingdom
747852	Bushmills Town Center	GB	United Kingdom
747853	Causeway Head	GB	United Kingdom
747854	Lisnagunogue	GB	United Kingdom
747855	Dunseverick	GB	United Kingdom
747856	Revallagh	GB	United Kingdom
747867	Cadnam	GB	United Kingdom
747868	Caersws	GB	United Kingdom
747869	Cairnryan	GB	United Kingdom
747870	Calne	GB	United Kingdom
747873	Camelford Town Center	GB	United Kingdom
747874	Valley Truckle	GB	United Kingdom
747875	Lanteglos	GB	United Kingdom
747876	Helstone	GB	United Kingdom
747877	Tresinney	GB	United Kingdom
747878	Tregoodwell	GB	United Kingdom
747879	Slaughter Bridge	GB	United Kingdom
747880	Campbeltown Town Center	GB	United Kingdom
747881	Dalintober	GB	United Kingdom
747882	Davaar Island	GB	United Kingdom
747883	Kildalloig	GB	United Kingdom
747884	Kilchrist	GB	United Kingdom
747885	Peninver	GB	United Kingdom
747886	Campbeltown	GB	United Kingdom
747887	Canonbie	GB	United Kingdom
747888	Cardigan	GB	United Kingdom
747889	St Dogmaels	GB	United Kingdom
747890	Llangoedmor	GB	United Kingdom
747891	Gwbert	GB	United Kingdom
747892	Llechryd	GB	United Kingdom
747893	Teifi	GB	United Kingdom
747894	Cippyn	GB	United Kingdom
747895	Carlyon Bay	GB	United Kingdom
747896	Carmarthen City Center	GB	United Kingdom
747897	Brechfa	GB	United Kingdom
747898	Llanfynydd	GB	United Kingdom
747899	Plas Fawr	GB	United Kingdom
747900	Llanllawddog	GB	United Kingdom
747901	Bronwydd Arms	GB	United Kingdom
747902	Newchurch	GB	United Kingdom
747903	Tre-vaughan	GB	United Kingdom
747904	Llanllwch	GB	United Kingdom
747905	St Peters	GB	United Kingdom
747906	Nantycaws	GB	United Kingdom
747907	Nantgaredig	GB	United Kingdom
747908	Llanarthney	GB	United Kingdom
747909	Carnforth	GB	United Kingdom
747910	Carnlough	GB	United Kingdom
747912	Carradale	GB	United Kingdom
747913	Carrbridge	GB	United Kingdom
747914	Carrutherstown	GB	United Kingdom
747915	Clarencefield	GB	United Kingdom
747916	Cartmel	GB	United Kingdom
747918	Castle Acre	GB	United Kingdom
747919	Castle Ashby	GB	United Kingdom
747920	Diseworth	GB	United Kingdom
747921	Castle Cary	GB	United Kingdom
747922	Castle Combe	GB	United Kingdom
747923	Castle Donington	GB	United Kingdom
747924	Pegasus Business Park	GB	United Kingdom
747925	Castle Douglas Town Center	GB	United Kingdom
747926	Crossmichael	GB	United Kingdom
747927	Castleton	GB	United Kingdom
747928	Castletown	GB	United Kingdom
747929	Cawsand	GB	United Kingdom
747930	Rame	GB	United Kingdom
747931	Maker	GB	United Kingdom
747932	Cremy	GB	United Kingdom
747933	Millbrook	GB	United Kingdom
747934	Cemaes Bay	GB	United Kingdom
747936	Chapel Stile	GB	United Kingdom
747937	Chard	GB	United Kingdom
747938	Chard Holyrood	GB	United Kingdom
747939	Tatworth and Forton	GB	United Kingdom
747940	Charing	GB	United Kingdom
747941	Charlbury	GB	United Kingdom
747942	Charlton	GB	United Kingdom
747943	Charminster	GB	United Kingdom
747945	Cheddar	GB	United Kingdom
747946	Shipham	GB	United Kingdom
747947	Cheshunt	GB	United Kingdom
747948	Goffs Oak	GB	United Kingdom
747949	Cheshunt North	GB	United Kingdom
747950	Chesterton	GB	United Kingdom
